item_id,title,price,price_text,first_price,location,source,score,reasons,posted_at,posted_text,opdb_id,opdb_name,opdb_manufacturer,opdb_year,opdb_type,url,pinside_url,image_url,search_name,first_seen,last_seen
pinside-221940,Jaws (Pro),,,,"Oklahoma City, OK",pinside,-5,-5 no pinball reference,2026-09-26,"Machine - For Sale Oklahoma City, OK",GLWll-MXr4N,JAWS (Pro),Stern,2024,ss,https://pinside.com/pinball/market/classifieds/ad/221940,https://pinside.com/pinball/machine?query=Jaws+%28Pro%29,,Pinside Classifieds,2026-09-26T18:01:08+00:00,2026-09-26T18:01:08+00:00
pinside-221929,Rare Raiden Godzilla toper,,,,"Baytown, TX",pinside,-5,-5 no pinball reference,2026-09-26,"Mod - For Sale Baytown, TX",G5po2-MeP6B,Godzilla,Sega,1998,ss,https://pinside.com/pinball/market/classifieds/ad/221929,https://pinside.com/pinball/machine?query=Rare+Raiden+Godzilla+toper,,Pinside Classifieds,2026-09-26T18:01:08+00:00,2026-09-26T18:01:08+00:00
pinside-214270,Rush (Premium),,,,"Little Rock, AR",pinside,-5,-5 no pinball reference,2026-09-26,"Machine - For Sale Little Rock, AR",G2Lkd-M0ope-A9dNy,Rush (Premium),Stern,2022,ss,https://pinside.com/pinball/market/classifieds/ad/214270,https://pinside.com/pinball/machine?query=Rush+%28Premium%29,,Pinside Classifieds,2026-09-26T18:01:08+00:00,2026-09-26T18:01:08+00:00
1082748044145735,Stern Jaws Pro Pinball HUO,6000,"$6,000",6000,"Oklahoma City, OK",facebook,7,+3 brand:stern; +1 mentions pinball; +3 price >= $800,2026-09-25,Listed 3 hours ago,GLWll-MXr4N,JAWS (Pro),Stern,2024,ss,https://www.facebook.com/marketplace/item/1082748044145735/,https://pinside.com/pinball/machine?query=Stern+Jaws+Pro+Pinball+HUO,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/825598798_1350536400240807_7987761201263482031_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=109&ccb=1-7&_nc_sid=92e707&_nc_ohc=Lk2UGHVRxHUQ7kNvwFTAQPD&_nc_oc=AdrPBRUXUPbOfb2AnBNwSLzOxIZrBKPnC7EXvFz7lLMWUL0Ji_0vm2DJiFK38LXwK3Q&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=zwIJF3geqsZSk6D_DM0i2A&_nc_ss=7b2a8&oh=00_AQKtOMOkJQqH22tU1yFLriIfyTJl9rCkEP7qLbhnqpLd_g&oe=6ABCAD87,Fort Smith pinball,2026-09-25T19:34:40+00:00,2026-09-25T19:34:40+00:00
2618161088642148,Star Wars Pinball,1000,"$1,000",1000,"Missouri City, TX",facebook,4,+1 mentions pinball; +3 price >= $800,2026-09-25,Listed 2 hours ago,G420r-MLedz,Star Wars,Data East,1992,ss,https://www.facebook.com/marketplace/item/2618161088642148/,https://pinside.com/pinball/machine?query=Star+Wars+Pinball,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/820097664_1058761123610081_9174704044640767445_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=107&ccb=1-7&_nc_sid=92e707&_nc_ohc=WtpYNxsy2IgQ7kNvwHYgUJZ&_nc_oc=Ado9jZFujbOPJMCLG4iJAWOI_nTGUn4Dn38DPBeIgQbZ0gtRP5hgjzYfl88_YLDLm_Q&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=XOAdJKNDaNuAmgYc3t-6jw&_nc_ss=7b2a8&oh=00_AQIZI89agtdktAz8G_Gp6bkV7pgYJeDMK4qcxAuPIi-zWQ&oe=6ABCB296,Fort Worth pinball,2026-09-25T19:34:40+00:00,2026-09-25T19:34:40+00:00
1750290079526207,Star Wars Limited edition pinball game,9500,"$9,500",9500,"Cypress, TX",facebook,4,+1 mentions pinball; +3 price >= $800,2026-09-25,Listed 3 hours ago,G420r-MLedz,Star Wars,Data East,1992,ss,https://www.facebook.com/marketplace/item/1750290079526207/,https://pinside.com/pinball/machine?query=Star+Wars+Limited+edition+pinball+game,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/825268153_1425794106160941_2191012109415010021_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=103&ccb=1-7&_nc_sid=92e707&_nc_ohc=Mjt72haKnmkQ7kNvwGGG5sD&_nc_oc=AdpJHsIJm-eVFoi5lATApiO-x53r_EmhyUvrEuCqGIrklg6DOYupZF-acdyzEVK5N1Y&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=Mp6p7lFOAQ0w6gkVZzugrg&_nc_ss=7b2a8&oh=00_AQJNrrXyaecp2AU0wSm58API5HHj-bYNxbBfqY1CinRjow&oe=6ABCA8FD,Dallas pinball,2026-09-25T19:34:40+00:00,2026-09-25T19:34:40+00:00
1643811613803981,“Alive!” Pinball Machine,300,$300,300,"Houston, TX",facebook,3,+3 phrase:pinball machine,2026-09-25,Listed 4 hours ago,G5zjW-MLe7k,Alive,Brunswick,1978,ss,https://www.facebook.com/marketplace/item/1643811613803981/,https://pinside.com/pinball/machine?query=%E2%80%9CAlive%21%E2%80%9D+Pinball+Machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/824223166_28736224969306601_6069115588002728169_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=104&ccb=1-7&_nc_sid=92e707&_nc_ohc=zfnf2OfZLDAQ7kNvwFwyX0v&_nc_oc=Ado4aSJqnxqfgU7wKxjte0l5KTGsaf-w0XaEYDFR3MMN-W_Tk0NzBKmL6zh7oQlsPO4&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=WKLgydbHN24nmpsQzbZ8Vw&_nc_ss=7b2a8&oh=00_AQI-AtUF_f5XR1AL5m7JxqwT7nlzttiE6YRCzHxIj27PYA&oe=6ABCB307,Fort Worth pinball,2026-09-25T19:34:40+00:00,2026-09-25T19:34:40+00:00
pinside-221839,Time Machine,3900,"$3,900",3900,"Lake Saint Louis, MO",pinside,-5,-5 no pinball reference,2026-09-25,"3,900 (OBO) Machine - For Sale Lake Saint Louis, MO",GR99Y-MJ9Zy,Time Machine,Data East,1988,ss,https://pinside.com/pinball/market/classifieds/ad/221839,https://pinside.com/pinball/machine?query=Time+Machine,,Pinside Classifieds,2026-09-25T07:50:15+00:00,2026-09-26T18:01:08+00:00
pinside-221841,Fused Bridge rectifier and large capacitor replacement,,,,"Little Elm, TX",pinside,-5,-5 no pinball reference,2026-09-25,"Parts - For Sale Little Elm, TX",,,,,,https://pinside.com/pinball/market/classifieds/ad/221841,https://pinside.com/pinball/machine?query=Fused+Bridge+rectifier+and+large+capacitor+replacement,,Pinside Classifieds,2026-09-25T07:50:15+00:00,2026-09-25T19:35:29+00:00
pinside-221819,Cirqus Voltaire: Scrolls,,,,"Austin, TX",pinside,-5,-5 no pinball reference,2026-09-25,"Mod - For Sale Austin, TX",GRVjJ-MLq7W,Cirqus Voltaire,Bally,1997,ss,https://pinside.com/pinball/market/classifieds/ad/221819,https://pinside.com/pinball/machine?query=Cirqus+Voltaire%3A+Scrolls,,Pinside Classifieds,2026-09-25T07:50:15+00:00,2026-09-25T07:50:15+00:00
pinside-221814,Wanted Williams Space Shuttle Playfield,,,,"Marshfield, MO",pinside,-5,-5 no pinball reference,2026-09-25,"Parts - Wanted Marshfield, MO",G4q3L-MKN50,Space Shuttle,Williams,1984,ss,https://pinside.com/pinball/market/classifieds/ad/221814,https://pinside.com/pinball/machine?query=Wanted+Williams+Space+Shuttle+Playfield,,Pinside Classifieds,2026-09-25T07:50:15+00:00,2026-09-25T07:50:15+00:00
pinside-221883,The Godfather (CE),,,,"Kansas City, MO",pinside,-5,-5 no pinball reference,2026-09-25,"Machine - For Trade Kansas City, MO",Gd2ox-MW9qj-A1loo,The Godfather (CE),Jersey Jack Pinball,2023,ss,https://pinside.com/pinball/market/classifieds/ad/221883,https://pinside.com/pinball/machine?query=The+Godfather+%28CE%29,,Pinside Classifieds,2026-09-25T19:35:29+00:00,2026-09-26T18:01:08+00:00
pinside-221873,Elton John (Platinum Edition),,,,"St. Louis, MO",pinside,-5,-5 no pinball reference,2026-09-25,"Machine - For Sale St. Louis, MO",G2LWd-M4o3Y,Elton John,Jersey Jack Pinball,2023,ss,https://pinside.com/pinball/market/classifieds/ad/221873,https://pinside.com/pinball/machine?query=Elton+John+%28Platinum+Edition%29,,Pinside Classifieds,2026-09-25T19:35:29+00:00,2026-09-25T19:35:29+00:00
1604433481089782,Stern Ghostbusters Premium Pinball Machine with Loads of Mods & in Perfect Condition!!!,12500,"$12,500",12500,"Bryant, AR",facebook,9,+3 brand:stern; +3 phrase:pinball machine; +3 price >= $800,2026-09-24,Listed 17 hours ago,GR9Nr-M5RxE,Ghostbusters (Premium),Stern,2016,ss,https://www.facebook.com/marketplace/item/1604433481089782/,https://pinside.com/pinball/machine?query=Stern+Ghostbusters+Premium+Pinball+Machine+with+Loads+of+Mods+%26+in+Perfect+Condition%21%21%21,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/824074075_1543791240765063_4070114730378457998_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=102&ccb=1-7&_nc_sid=92e707&_nc_ohc=XR0kTEOKBTsQ7kNvwF_FlaM&_nc_oc=Adr0z6haxn_tLjoJBTbgldrFrtZyRwD1aVmnlphAOntoKePJ1j-F08VOr1Pcf7oM2-Y&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=VmJeYOucLu-_wLuiUbcWKA&_nc_ss=7b2a8&oh=00_AQIn_YKBeEy6UptRNoBhsEQCsWdNAEJMegO_4jNtCHT_HA&oe=6ABCB4CF,Fort Smith pinball,2026-09-25T19:34:40+00:00,2026-09-25T19:34:40+00:00
1396724949198787,The Electric Playground Stern Pinball King Kong “8th Wonder” Topper — Never Installed,725,$725,725,"Springfield, MO",facebook,6,+3 brand:stern; +1 mentions pinball; +2 price >= $400,2026-09-24,Listed 22 hours ago,G5BNq-MDB4d,King Kong,Data East,1990,ss,https://www.facebook.com/marketplace/item/1396724949198787/,https://pinside.com/pinball/machine?query=The+Electric+Playground+Stern+Pinball+King+Kong+%E2%80%9C8th+Wonder%E2%80%9D+Topper+%E2%80%94+Never+Installed,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/821665102_1063871872945387_6835439050942894884_n.jpg?stp=c90.0.540.540a_dst-jpg_p180x540_tt6&_nc_cat=106&ccb=1-7&_nc_sid=92e707&_nc_ohc=29uhluZniK4Q7kNvwEswzzM&_nc_oc=AdouYJFtmFvHY2Giak5xz0Oocclm9i5o3BKH9sALX4GHKEOVdgi6TcOeirBhc1uExiU&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=y5c-9K-oJ4ZAx3UHyIQ09g&_nc_ss=7b2a8&oh=00_AQKIKf-gSVin-23D8n5MTv_-nkgRWWycxxlEFxSqIdWorw&oe=6ABC9FFE,Wichita pinball,2026-09-25T19:34:40+00:00,2026-09-25T19:34:40+00:00
1803427123999387,Vertical Pinball And Arcade Multicade Machine,1600,"$1,600",1600,"Republic, MO",facebook,4,+1 mentions pinball; +3 price >= $800,2026-09-24,Listed a day ago,,,,,,https://www.facebook.com/marketplace/item/1803427123999387/,https://pinside.com/pinball/machine?query=Vertical+Pinball+And+Arcade+Multicade+Machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/820064608_2176915983241060_550644719040063097_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=109&ccb=1-7&_nc_sid=92e707&_nc_ohc=Fn_U11-8VkUQ7kNvwF_dhdW&_nc_oc=Adrx_jIk8FO_C-Hm_9_X5wmkik0G6iVNy2g3BW0mFeXa_Hk48n1TiUzhrdDQVR-9vK0&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=zwIJF3geqsZSk6D_DM0i2A&_nc_ss=7b2a8&oh=00_AQL94N1jUWKItqjjqqsgVIMI8mhLnBV8CWLK96RJRWh4PA&oe=6ABCB270,Fort Smith pinball,2026-09-25T19:34:40+00:00,2026-09-25T19:34:40+00:00
1136305659075577,Stern Pokemon Pinball,7500,"$7,500",7500,"Round Rock, TX",facebook,7,+3 brand:stern; +1 mentions pinball; +3 price >= $800,2026-09-23,Listed 3 hours ago,,,,,,https://www.facebook.com/marketplace/item/1136305659075577/,https://pinside.com/pinball/machine?query=Stern+Pokemon+Pinball,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/819376021_1080753611369559_4058051829240628978_n.jpg?stp=c0.308.526.526a_dst-jpg_p526x395_tt6&_nc_cat=103&ccb=1-7&_nc_sid=92e707&_nc_ohc=5owOw5P3FjkQ7kNvwGZm1x3&_nc_oc=AdqfyKDjwwLEsNGF4VsU7d3a892CQ4UlzzlpXvaayN7Ku6KHiwArU0tw2SMWRvNzXns&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=F4fDRdXdfiYsFaRrjjmdjw&_nc_ss=7b2a8&oh=00_AQJJ8Wj6oOPVZWgNFH9grmGAwki59lKxwGmEMrsWLOZ6Jg&oe=6ABA3E70,Fort Worth pinball,2026-09-23T21:31:02+00:00,2026-09-24T01:47:19+00:00
1678469940517375,King Kong Myth of Terror pinball used,6000,"$6,000",6000,"Argyle, TX",facebook,4,+1 mentions pinball; +3 price >= $800,2026-09-23,Listed 2 hours ago,G5BNq-MDB4d,King Kong,Data East,1990,ss,https://www.facebook.com/marketplace/item/1678469940517375/,https://pinside.com/pinball/machine?query=King+Kong+Myth+of+Terror+pinball+used,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/796354707_1126146910061984_1000519205991759198_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=hnkfROZKA6IQ7kNvwHRsYtR&_nc_oc=AdpnIQuIckEBhNKUzBsXyu7o0SSmRWAjL0rkLwfEYig2UYRwFVPZMYgY-2iHKFuijBA&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=584Y9lxVXt2LYPms3nOESw&_nc_ss=7b2a8&oh=00_AQLdUIX8IOTySQCHanduTlGM8EMl0FHNecUnFgf6dX8txA&oe=6ABA4658,Fort Smith pinball,2026-09-24T01:47:19+00:00,2026-09-24T01:47:19+00:00
1664985711900573,Star Wars pinball pro,6000,"$6,000",6000,"Argyle, TX",facebook,4,+1 mentions pinball; +3 price >= $800,2026-09-23,Listed 2 hours ago,G5vLR-MwNwy,Star Wars (Pro),Stern,2017,ss,https://www.facebook.com/marketplace/item/1664985711900573/,https://pinside.com/pinball/machine?query=Star+Wars+pinball+pro,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/815468525_1766266234615358_8969573942618714893_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=107&ccb=1-7&_nc_sid=92e707&_nc_ohc=qeDoijOROwkQ7kNvwHIB3Qb&_nc_oc=AdrC72bk8u-7ds-8xrNW0lA8EWIFdEhb8jMCKjj4HfS34SDiZO7y_pHGYYAQV_R-aEg&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=584Y9lxVXt2LYPms3nOESw&_nc_ss=7b2a8&oh=00_AQK3FrQDC0WgsiWGZwe_NIWDLqHu-2UFkGVKu7WVB4K28g&oe=6ABA4707,Fort Smith pinball,2026-09-24T01:47:19+00:00,2026-09-24T01:47:19+00:00
1076416595131705,Alice goes to Wonderland pinball,600,$600,600,"Argyle, TX",facebook,3,+1 mentions pinball; +2 price >= $400,2026-09-23,Listed 2 hours ago,G8lqj-M61lr,Alice Goes to Wonderland,Wonderland Amusements,2025,ss,https://www.facebook.com/marketplace/item/1076416595131705/,https://pinside.com/pinball/machine?query=Alice+goes+to+Wonderland+pinball,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/820251008_1371521598470781_2515608860708251500_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=104&ccb=1-7&_nc_sid=92e707&_nc_ohc=4aGP8a_csNsQ7kNvwHlNMD5&_nc_oc=AdoZtRvUx1ydWj1LMQfGzzte-HUJ_NM_lNvQNkpZs1xGKI5qVBQ4xXpRe2nkWjsBpmo&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=584Y9lxVXt2LYPms3nOESw&_nc_ss=7b2a8&oh=00_AQKA5MYubhnQtWQcsJi0MBcR-sb_16-D5hLWOaSA1vBJ1g&oe=6ABA3DF9,Fort Smith pinball,2026-09-24T01:47:19+00:00,2026-09-24T01:47:19+00:00
1034639139610123,Bally escape from the lost world pinball machine,2000,"$2,000",2000,"San Antonio, TX",facebook,9,+3 brand:bally; +3 phrase:pinball machine; +3 price >= $800,2026-09-21,Listed 4 hours ago,G5oEz-MQ7Zw,Escape from the Lost World,Bally,1988,ss,https://www.facebook.com/marketplace/item/1034639139610123/,https://pinside.com/pinball/machine?query=Bally+escape+from+the+lost+world+pinball+machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/796831873_38546146031697670_1438224570617861412_n.jpg?stp=c0.306.526.526a_dst-jpg_p526x395_tt6&_nc_cat=107&ccb=1-7&_nc_sid=92e707&_nc_ohc=B88QxyyPif0Q7kNvwE-Wn8R&_nc_oc=AdoYduuwbptSh9rS66H2HdZOw_hAN6Ne1VljkVG4sV92IS5pWzwi0ZWRFI6of8yu6Gg&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=WKLgydbHN24nmpsQzbZ8Vw&_nc_ss=7b2a8&oh=00_AQJ_WHM9D5fzgycPWh3hY3-0FF0EGyF7y7LZA9m0qrHwgQ&oe=6ABCAF37,Fort Worth pinball,2026-09-21T22:32:45+00:00,2026-09-25T19:34:40+00:00
1554423843368686,Williams Congo The Movie Pinball Machine,6500,"$6,500",7000,"Mountain View, AR",facebook,9,+3 brand:williams; +3 phrase:pinball machine; +3 price >= $800,2026-09-21,Listed 46 minutes ago,GrNd0-MJNW1,Congo,Williams,1995,ss,https://www.facebook.com/marketplace/item/1554423843368686/,https://pinside.com/pinball/machine?query=Williams+Congo+The+Movie+Pinball+Machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/818813411_1623036479438679_8079998655613847917_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=G4of0VSw4WAQ7kNvwGHdbFD&_nc_oc=AdoE_cJlsz34_TIreCUiT48LlTD_QLA6qGR1oWnn9RrVT5szkR2-FRWuJZN5SEHOxXQ&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=zwIJF3geqsZSk6D_DM0i2A&_nc_ss=7b2a8&oh=00_AQJk0saDuNy186x8xZEeOkS4UuQ1aiCi6s8HZ72-E_1Igg&oe=6ABC859A,Fort Smith pinball,2026-09-21T14:00:55+00:00,2026-09-25T19:34:40+00:00
pinside-221696,The Hobbit,9000,"$9,000",9500,"Elkhart, TX",pinside,-5,-5 no pinball reference,2026-09-21,"9,500 (OBO) Machine - For Sale Elkhart, TX",G5bYr-MLezO,The Hobbit,Jersey Jack Pinball,2015,ss,https://pinside.com/pinball/market/classifieds/ad/221696,https://pinside.com/pinball/machine?query=The+Hobbit,,Pinside Classifieds,2026-09-22T02:49:53+00:00,2026-09-26T18:01:08+00:00
pinside-221615,TRON: Legacy (LE),15000,"$15,000",15500,"Jonestown, TX",pinside,-5,-5 no pinball reference,2026-09-21,"15,500 (OBO) Machine - For Sale Jonestown, TX",GrkL5-MJoNN,Disney TRON: Legacy (LE),Stern,2011,ss,https://pinside.com/pinball/market/classifieds/ad/221615,https://pinside.com/pinball/machine?query=TRON%3A+Legacy+%28LE%29,,Pinside Classifieds,2026-09-21T18:17:49+00:00,2026-09-25T19:35:29+00:00
1842145333608349,Stern Pinball Star Wars Home Edition,4250,"$4,250",4250,"St Louis, MO",facebook,7,+3 brand:stern; +1 mentions pinball; +3 price >= $800,2026-09-20,Listed 14 minutes ago,GpePX-MnKq5,Star Wars (Home Edition),Stern,2019,ss,https://www.facebook.com/marketplace/item/1842145333608349/,https://pinside.com/pinball/machine?query=Stern+Pinball+Star+Wars+Home+Edition,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/818943468_1734330424539326_7777122206994525621_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=acrpg70bV6EQ7kNvwF61R-6&_nc_oc=Adq1bgirsTYnsC5gy7kUi4J6ZfFsPvsgo_d1d9xlbe4YnAm0u6qY-I2_PDwyGlSg7Sw&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=tv7N5vXB5l6wej2BdEinwA&_nc_ss=7b2a8&oh=00_AQK5dzBSDRgtxgPGvjcTfkfUKRBotol5E3NRuL92kBeT_A&oe=6ABC99AC,Kansas City MO pinball,2026-09-20T16:45:09+00:00,2026-09-25T19:34:40+00:00
2353746658787438,Pin ball machine,1000,"$1,000",1000,"Russellville, AR",facebook,6,+3 phrase:pin ball machine; +3 price >= $800,2026-09-20,Listed about an hour ago,,,,,,https://www.facebook.com/marketplace/item/2353746658787438/,https://pinside.com/pinball/machine?query=Pin+ball+machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/817540883_1072794912118837_8068592941632591852_n.jpg?stp=c0.204.526.526a_dst-jpg_p526x395_tt6&_nc_cat=107&ccb=1-7&_nc_sid=92e707&_nc_ohc=td7d4uc15XcQ7kNvwFNBrUX&_nc_oc=Ado_Ww2Gd8sEeI82W7lIBCq2kXulS8Tx9LOiIiwpBxjFMXDU1VINL1SVgsDDliIruTU&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=zwIJF3geqsZSk6D_DM0i2A&_nc_ss=7b2a8&oh=00_AQImAbhAOdtSzaCg2-k7-5t_OTP1pz_RYPoX9rUfK9LazA&oe=6ABC97E8,Fort Smith pinball,2026-09-20T16:45:08+00:00,2026-09-25T19:34:40+00:00
1238960795977750,Heavy Metal Pinball Machine Limited Edition #13,9999,"$9,999",9999,"Duncan, OK",facebook,6,+3 phrase:pinball machine; +3 price >= $800,2026-09-20,Listed about an hour ago,GoEej-Mo1q0,Heavy Metal,Stern,2020,ss,https://www.facebook.com/marketplace/item/1238960795977750/,https://pinside.com/pinball/machine?query=Heavy+Metal+Pinball+Machine+Limited+Edition+%2313,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/817831329_2512956725870988_7647009102318913887_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=103&ccb=1-7&_nc_sid=92e707&_nc_ohc=lj4YKPgrw6QQ7kNvwEW-3Kn&_nc_oc=Adq7Y_k4dcqyAmo933tWBc1i5Ak_387SVRzwDCsv1J0YoX3e_j5TIvQLzkk1vnopG-o&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=VmJeYOucLu-_wLuiUbcWKA&_nc_ss=7b2a8&oh=00_AQLQqsOGBxvBUGEISemlR-5SAnBrMymkxoQGZvMMRvOoGA&oe=6ABCBA09,Wichita pinball,2026-09-21T01:14:46+00:00,2026-09-25T19:34:40+00:00
1622813799279702,IGT pinball S 3000,3200,"$3,200",3200,"Spring, TX",facebook,4,+1 mentions pinball; +3 price >= $800,2026-09-20,Listed 3 hours ago,,,,,,https://www.facebook.com/marketplace/item/1622813799279702/,https://pinside.com/pinball/machine?query=IGT+pinball+S+3000,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/795321880_2285113655361148_4003160477613832942_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=107&ccb=1-7&_nc_sid=92e707&_nc_ohc=F3gnbHZwOVQQ7kNvwFoogAB&_nc_oc=AdpWbZH66WcZy8vjmhkoHhfNmrzYsPxQggq3IGtURHcEW3fAytn870VQa8mbO5yTDY4&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=WKLgydbHN24nmpsQzbZ8Vw&_nc_ss=7b2a8&oh=00_AQIQ5L7Y7V5v9IZsx0z9cd26Ug95abk2w2Sr9SC3v59y2A&oe=6ABCA4EB,Fort Worth pinball,2026-09-20T21:00:47+00:00,2026-09-25T19:34:40+00:00
2145449452709813,Williams Hurricane pinball,3000,"$3,000",3200,"O'Fallon, MO",facebook,7,+3 brand:williams; +1 mentions pinball; +3 price >= $800,2026-09-19,Listed 3 hours ago,GrX09-M85bb,Hurricane,Williams,1991,ss,https://www.facebook.com/marketplace/item/2145449452709813/,https://pinside.com/pinball/machine?query=Williams+Hurricane+pinball,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/795623609_1125312070179365_6185184942086012345_n.jpg?stp=c89.0.540.540a_dst-jpg_p180x540_tt6&_nc_cat=104&ccb=1-7&_nc_sid=92e707&_nc_ohc=tLGKhIz_TxMQ7kNvwEmUFgt&_nc_oc=AdoV9T_5YZCt5QL_k5s8fpCVrHsF_7SJnvt58MfU8IViUQJfze3tqZIt7lDcSYCiNao&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=5ofSKsbpmM3Y5VFnS0eMKw&_nc_ss=7b2a8&oh=00_AQJv4A3XT17bXh6updMIVPEUzz9omh1NZR00iwi_4PRJgQ&oe=6ABCB420,Kansas City MO pinball,2026-09-19T19:25:01+00:00,2026-09-25T19:34:40+00:00
844443615363186,"Jersey Jack Godfather CE Pinball - Excellent Condition, 75 Plays",8249,"$8,249",8249,"Kansas City, MO",facebook,7,+3 brand:jersey jack; +1 mentions pinball; +3 price >= $800,2026-09-19,Listed 6 days ago,Gd2ox-MW9qj-A1loo,The Godfather (CE),Jersey Jack Pinball,2023,ss,https://www.facebook.com/marketplace/item/844443615363186/,https://pinside.com/pinball/machine?query=Jersey+Jack+Godfather+CE+Pinball+-+Excellent+Condition%2C+75+Plays,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/817383696_1063503806284044_2297596973497086693_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=109&ccb=1-7&_nc_sid=92e707&_nc_ohc=kaZfQDAnO4YQ7kNvwG_Oyc9&_nc_oc=AdpRF3nsNg20QCDU1UpWN5hiBThOyH1RGDZ0F8wW1A0w87u0YqiTZ5TD-qGKJNxDdOo&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=JtScGduYhWK9es3jSS8PHQ&_nc_ss=7b2a8&oh=00_AQJejoGBbEHP9TeMKaF9EwOOWnH_Ypc17EyJfJXSEk3jZA&oe=6ABCA6B4,Fort Smith pinball,2026-09-25T19:34:40+00:00,2026-09-25T19:34:40+00:00
